day,date,time,beg_time,end_time,location,id,session,type,sponsor,url,beg_time_round,end_time_round
Mon,7/30/2018,7:00 AM - 8:15 AM,7:00 AM,8:15 AM,CC-West Ballroom D,,Section on Statistical Consulting A.M. Roundtable Discussion (Added Fee),Roundtable,Section on Statistical Consulting,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/https://www.amstat.org/EventDetail?Eventkey=JSM2018,7,9
Mon,7/30/2018,7:00 AM - 8:15 AM,7:00 AM,8:15 AM,CC-West Ballroom D,,Section on Statistics and the Environment A.M. Roundtable Discussion (Added Fee),Roundtable,Section on Statistics and the Environment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/https://www.amstat.org/EventDetail?Eventkey=JSM2018,7,9
Mon,7/30/2018,7:00 AM - 8:15 AM,7:00 AM,8:15 AM,CC-West Ballroom D,,Section on Statistics in Epidemiology A.M. Roundtable Discussion (Added Fee),Roundtable,Section on Statistics in Epidemiology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/https://www.amstat.org/EventDetail?Eventkey=JSM2018,7,9
Mon,7/30/2018,7:30 AM - 6:00 PM,7:30 AM,6:00 PM,CC-West Ballroom Foyer,216196,JSM Main Registration,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216196,7,18
Mon,7/30/2018,7:30 AM - 12:00 PM,7:30 AM,12:00 PM,F-Malaspina,216504,Biopharmaceutical Section Executive Committee Meeting (Closed),Other,Biopharmaceutical Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216504,7,12
Mon,7/30/2018,7:30 AM - 8:30 AM,7:30 AM,8:30 AM,CC-East 18,216638,CFAR Biostatisticans,Other,CFAR Biostatisticians,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216638,7,9
Mon,7/30/2018,7:30 AM - 6:00 PM,7:30 AM,6:00 PM,CC-West Ballroom Foyer,216682,JSM Help Desk/Press Desk,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216682,7,18
Mon,7/30/2018,7:30 AM - 6:00 PM,7:30 AM,6:00 PM,CC-West Ballroom Foyer,216719,Cyber Center,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216719,7,18
Mon,7/30/2018,8:00 AM - 10:30 AM,8:00 AM,10:30 AM,F-Waterfront Ballroom A,216491,Diversity Mentoring Program,Other,Committee on Minorities in Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216491,8,11
Mon,7/30/2018,8:00 AM - 4:00 PM,8:00 AM,4:00 PM,CC-West 108,216556,Biogen Networking,Other,Biogen,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216556,8,16
Mon,7/30/2018,8:00 AM - 5:30 PM,8:00 AM,5:30 PM,CC-West Hall A,216715,JSM Career Service,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216715,8,18
Mon,7/30/2018,8:00 AM - 6:00 PM,8:00 AM,6:00 PM,CC-West Hall B,216740,Exhibitor Lounge,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216740,8,18
Mon,7/30/2018,8:00 AM - 12:00 PM,8:00 AM,12:00 PM,CC-East 13,,Adaptive Survey Design (ADDED FEE),Professional Development,ASA,https://www.amstat.org/EventDetail?Eventkey=JSM2018,8,12
Mon,7/30/2018,8:00 AM - 12:00 PM,8:00 AM,12:00 PM,CC-East 2/3,,Meta-Analysis for Biopharmaceutical and Public Health Research Using SAS (ADDED FEE),Professional Development,"ASA, Biopharmaceutical Section, Section on Teaching of Statistics in the Health Sciences",https://www.amstat.org/EventDetail?Eventkey=JSM2018,8,12
Mon,7/30/2018,8:00 AM - 12:00 PM,8:00 AM,12:00 PM,CC-East 15,,Effective Presentations for Statisticians: Success = (PD)2 (ADDED FEE),Professional Development,ASA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/https://www.amstat.org/EventDetail?Eventkey=JSM2018,8,12
Mon,7/30/2018,8:30 AM - 10:00 AM,8:30 AM,10:00 AM,F-Princess Louisa Suite,216607,ASA-MAA Joint Committee on Undergraduate Statistics Meeting,Other,ASA-MAA Joint Committee on Undergraduate Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216607,8,10
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West Ballroom A,95,"Introductory Overview Lecture: Leading Data Science: Talent, Strategy, and Impact",Invited Special Presentation,"JSM Partner Societies, Caucus for Women in Statistics",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215837,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-East 10,96,Statistics at NCAR and the Emergence of the Atmospheric Science Statistics Community,Invited Papers,Section on Statistics and the Environment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215015,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 306,97,Ethical Implication of the Failure of Anonymization,Invited Papers,"Committee on Professional Ethics, Committee on Privacy and Confidentiality, Survey Research Methods Section, Government Statistics Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215021,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 224,98,New Developments in Bayesian Additive Regression Trees,Invited Papers,"Section on Bayesian Statistical Science, International Society for Bayesian Analysis (ISBA), National Institute of Statistical Sciences",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215032,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 211,99,Single Cell Sequencing and Cancer Genomics,Invited Papers,"Biometrics Section, Section on Statistics in Genomics and Genetics, ENAR, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215046,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 217,100,Optimizing Medical Decision Making with Real World Evidence ,Invited Papers,"ENAR, Biometrics Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215054,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 121,101,Network Analytics in the Era of Big Data,Invited Papers,"Section on Statistics in Marketing, Society for Clinical Trials, Business Analytics/Statistics Education Interest Group",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215055,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 203,102,SAMSI-ASTRO: New Innovations and Challenges in Astrostatistics,Invited Papers,"Statistical and Applied Mathematical Sciences Institute, Astrostatistics Special Interest Group, International Society for Bayesian Analysis (ISBA)",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215117,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-East 19,103,Educational Tools for Causal Inference in the Health Sciences,Invited Papers,"Section on Teaching of Statistics in the Health Sciences, Statistics and Public Policy, Association of Health Services Research",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215162,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 110,104,Visualization and Reproducibility - Challenges and Best Practices,Invited Papers,"Section on Statistical Graphics, Section for Statistical Programmers and Analysts, Section on Statistical Learning and Data Science, Section on Statistical Computing, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215215,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 206/207,105,Novel Development of Matching Designs for Complex Observational Studies,Invited Papers,"Section on Statistics in Epidemiology, Health Policy Statistics Section, Mental Health Statistics Section, Survey Research Methods Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215230,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 222,106,Recent Trends in Inference from Dynamical Systems,Invited Papers,"IMS, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215240,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 301,107,"JASA, Theory and Methods",Invited Papers,"JASA, Theory and Methods, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215402,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 214,108,New Era for Safety Evaluation,Topic Contributed Papers,"Biopharmaceutical Section, Biometrics Section, American Public Health Association",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215039,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 304/305,109,Time Series and Forecasting,Topic Contributed Papers,"Business and Economic Statistics Section, International Statistical Institute",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215172,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 215/216,110,Assessing Treatment Effects for Life History Processes,Topic Contributed Papers,"Biopharmaceutical Section, Mental Health Statistics Section, ENAR",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215244,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-East 16,111,Issues and Advances in Power Calculations for Mental Health Studies,Topic Contributed Papers,"Mental Health Statistics Section, National Institute on Drug Abuse-NIH",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215249,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 122,112,Smoothing for Spatially and Temporally Indexed Data,Topic Contributed Papers,"Royal Statistical Society, Section on Nonparametric Statistics, ENAR, Section on Statistical Learning and Data Science",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215322,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 202,113,Recent Advances in Design and Analysis of Two-Phase Studies,Topic Contributed Papers,Lifetime Data Analysis Interest Group,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215456,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 109,114,Survey Design and Data Adjustment Decisions in Mixed-Mode Surveys,Topic Contributed Papers,Survey Research Methods Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215510,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 221,115,Papers in Honor of Professor James R Thompson (1938-2017),Topic Contributed Papers,Section on Nonparametric Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215529,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 120,116,Modern Advances in Record Linkage Using Statistical Learning Methods,Topic Contributed Papers,"Section on Statistical Learning and Data Science, Survey Research Methods Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215584,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 118,117,Four Decades of Statistical Consulting,Topic Contributed Panel,"Section for Statistical Programmers and Analysts, Biopharmaceutical Section, Section on Statistical Consulting, Section on Teaching of Statistics in the Health Sciences",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215168,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 209,118,SPEED: Teaching Statistics: Strategies and Applications,Contributed Speed,"Section on Statistical Education, Business Analytics/Statistics Education Interest Group",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215804,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 213,119,SPEED: Government and Health Policy,Contributed Speed,"Health Policy Statistics Section, Government Statistics Section, Section on Statistical Learning and Data Science, Section on Teaching of Statistics in the Health Sciences, Section for Statistical Programmers and Analysts",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215814,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 208,120,"SPEED: Nonparametric Statistics: Estimation, Testing, and Modeling",Contributed Speed,Section on Nonparametric Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215817,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 212,121,SPEED: Data Expo,Contributed Speed,"Section on Statistical Computing,  Section on Statistical Graphics,  Government Statistics Section, Section on Statistics and the Environment, Caucus for Women in Statistics",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215883,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 219,122,Clinical Trial Design and Missing Data,Contributed Papers,Biopharmaceutical Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215613,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 218,123,Binary and Ordinal Outcome Regression,Contributed Papers,Biometrics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215630,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-East 17,124,Causal Inference and Observational Health Policy Studies,Contributed Papers,Health Policy Statistics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215641,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 223,125,New Nonparametric Statistical Methods for Multivariate and Clustered Data,Contributed Papers,Section on Nonparametric Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215658,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-East 14,126,New Development in Reliability Models and Innovative Applications,Contributed Papers,"Section on Physical and Engineering Sciences, Quality and Productivity Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215667,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-East 9,127,Communication and Technical Skills in Statistical Consulting and Collaboration,Contributed Papers,Section on Statistical Consulting,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215673,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 115,128,Curricular Considerations for Statistics and Data Science Education,Contributed Papers,"Section on Statistical Education, Business Analytics/Statistics Education Interest Group",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215677,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 210,129,Adaptive Design - 1,Contributed Papers,Biopharmaceutical Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215718,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 114,130,"Time Series Data, Trend Analysis, and Repeated Measures",Contributed Papers,Government Statistics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215722,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 117,131,Simulation and MCMC,Contributed Papers,Section on Statistical Computing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215745,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 119,132,Statistical Analysis for Networks,Contributed Papers,Section on Statistical Learning and Data Science,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215753,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 205,133,Gene-Set Based Analysis in Genomic Studies,Contributed Papers,Section on Statistics in Genomics and Genetics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215781,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 204,134,Recent Development in Methods for Statistical Genetics,Contributed Papers,Section on Statistics in Genomics and Genetics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215782,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 111,135,Nonresponse Adjustment and Weighting,Contributed Papers,Survey Research Methods Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215784,8,11
Mon,7/30/2018,8:30 AM - 10:20 AM,8:30 AM,10:20 AM,CC-West 112,136,Development of Indicators: Prediction vs. Inference,Contributed Papers,Social Statistics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215793,8,11
Mon,7/30/2018,8:30 AM - 5:00 PM,8:30 AM,5:00 PM,CC-East 1,,Introduction to Bayesian Nonparametric Methods for Causal Inference (ADDED FEE),Professional Development,"ASA, Biometrics Section, Biopharmaceutical Section",https://www.amstat.org/EventDetail?Eventkey=JSM2018,8,17
Mon,7/30/2018,8:30 AM - 5:00 PM,8:30 AM,5:00 PM,CC-East 11,,Nonparametric Regression and Classification for Modern Data Scientists (ADDED FEE),Professional Development,"ASA, Section on Statistical Learning and Data Science",https://www.amstat.org/EventDetail?Eventkey=JSM2018,8,17
Mon,7/30/2018,8:30 AM - 5:00 PM,8:30 AM,5:00 PM,CC-East 12,,Julia Meets Mendel: Algorithms and Software for Modern Genomic Data Analysis (ADDED FEE),Professional Development,ASA,https://www.amstat.org/EventDetail?Eventkey=JSM2018,8,17
Mon,7/30/2018,8:30 AM - 5:00 PM,8:30 AM,5:00 PM,CC-East 8,,Analysis of Continuous and Categorical Method Comparison Data (ADDED FEE),Professional Development,ASA,https://www.amstat.org/EventDetail?Eventkey=JSM2018,8,17
Mon,7/30/2018,9:00 AM - 10:00 AM,9:00 AM,10:00 AM,CC-West 303,216535,PStat-GStat Accredition Information Session,Other,ASA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216535,9,10
Mon,7/30/2018,9:00 AM - 5:30 PM,9:00 AM,5:30 PM,CC-West Hall B,216670,ASA Booth #400,Other,ASA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216670,9,18
Mon,7/30/2018,9:00 AM - 5:30 PM,9:00 AM,5:30 PM,CC-West Hall B,216724,ASA Store,Other,ASA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216724,9,18
Mon,7/30/2018,9:00 AM - 5:30 PM,9:00 AM,5:30 PM,CC-West Hall B,216729,EXPO 2018,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216729,9,18
Mon,7/30/2018,9:00 AM - 10:00 AM,9:00 AM,10:00 AM,CC-West Hall B,216777,Spotlight Vancouver: Insider Tips,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216777,9,10
Mon,7/30/2018,9:00 AM - 5:30 PM,9:00 AM,5:30 PM,CC-West Hall B,216820,JSM Data Art Show,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216820,9,18
Mon,7/30/2018,9:30 AM - 11:00 AM,9:30 AM,11:00 AM,F-Douglas Boardroom,216798,Mu Sigma Rho Annual Meeting,Other,Mu Sigma Rho,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216798,9,11
Mon,7/30/2018,10:00 AM - 12:00 PM,10:00 AM,12:00 PM,CC-East 5,216473,Council of Chapters Governing Board Executive and Planning Committees,Other,Council of Chapters Governing Board,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216473,10,12
Mon,7/30/2018,10:00 AM - 12:00 PM,10:00 AM,12:00 PM,CC-East 4,216474,Council of Chapters Governing Board Chapter Status Committee,Other,Council of Chapters Governing Board,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216474,10,12
Mon,7/30/2018,10:00 AM - 11:30 AM,10:00 AM,11:30 AM,F-Mackenzie II,216539,Asian Initiative Interviewing Skills Workshop,Other,ASA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216539,10,12
Mon,7/30/2018,10:00 AM - 12:30 PM,10:00 AM,12:30 PM,F-Waterfront Ballroom B,216545,# Students Lead: Student Chapter Workshop,Other,"Janssen, Pharmaceutical Companies of Johnson & Johnson, ASA",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216545,10,13
Mon,7/30/2018,10:00 AM - 11:30 AM,10:00 AM,11:30 AM,F-Mackenzie I,216565,Transportation Statistics Interest Group Business Meeting,Other,Transportation Statistics Interest Group,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216565,10,12
Mon,7/30/2018,10:00 AM - 11:30 AM,10:00 AM,11:30 AM,CC-West 107,216652,Stats: Crunching Data in the Classroom to What to do when you're stuck: Helping Statistics students online,Other,Cengage Learning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216652,10,12
Mon,7/30/2018,10:00 AM - 5:00 PM,10:00 AM,5:00 PM,CC-West Ballroom Foyer,216773,Vancouver Restaurant & Tourism Information,Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216773,10,17
Mon,7/30/2018,10:00 AM - 10:45 AM,10:00 AM,10:45 AM,CC-West Hall B,216784,Spotlight Vancouver: JSM Coffee House (while supplies last),Other,JSM,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216784,10,11
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Ballroom BC,137,Introductory Overview Lecture: Multivariate Data Modeling with Copulas,Invited Special Presentation,"JSM Partner Societies, Caucus for Women in Statistics",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215838,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 214,138,Statistical Methods for Electronic Healthcare Data,Invited Papers,"ENAR, Health Policy Statistics Section, Biometrics Section, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215066,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 109,139,"Competing Effectively: Hosting, Designing, and Participating in Kaggle-Style Competitions",Invited Papers,"Section on Statistics in Defense and National Security, Section on Statistical Learning and Data Science, Section on Physical and Engineering Sciences, Quality and Productivity Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215087,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 211,140,Design and Analysis of Cancer Immunotherapy Trials,Invited Papers,"Biopharmaceutical Section, Society for Clinical Trials, Statistics in Biopharmaceutical Research Journal",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215088,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 306,141,Recent Advances in High-Dimensional Bayesian Model Selection,Invited Papers,"International Indian Statistical Association, Section on Bayesian Statistical Science, Section on Statistical Learning and Data Science",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215143,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 217,142,Metabolomics Data Analytics - the New Frontier in Precision Medicine,Invited Papers,"WNAR, Section on Statistics in Genomics and Genetics, ENAR, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215239,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 206/207,143,Some New Perspectives and Developments in Biostatistical Research in the Era of Data Science,Invited Papers,"SSC, ENAR, Biometrics Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215259,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-East 9,144,Statistical Methods in Detection and Attribution of Changes in Climate Extremes,Invited Papers,"Section on Statistics and the Environment, Section on Risk Analysis, The International Environmetrics Society",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215335,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 204,145,Big Data Statistical Challenges and Opportunities in Industry,Invited Papers,"Section on Statistical Consulting, Section on Risk Analysis, National Institute of Statistical Sciences, SSC, Business Analytics/Statistics Education Interest Group",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215346,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 119,146,"Statistical Physics, Information Theory, and Statistics",Invited Papers,"IMS, IEEE Computer Society",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215352,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 110,147,High-Dimensional Time Series Analysis and Its Applications,Invited Papers,"Section on Statistical Learning and Data Science, Statistical and Applied Mathematical Sciences Institute, Committee on Applied Statisticians, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215355,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 118,148,Administrative Records for Survey Methodology and Evidence Building,Invited Panel,"Survey Research Methods Section, Government Statistics Section, Social Statistics Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215012,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Ballroom A,149,Theory Versus Practice,Invited Panel,"General Methodology, IMS",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215070,10,13
